400,0.014684687,0.01259796,0.004285998,0.014849756
401,0.014719162,0.012538123,0.004530298,0.015395806
402,0.014738602,0.012448691,0.005090829,0.015360996
403,0.014818987,0.012878184,0.005201389,0.01573413
404,0.014884544,0.012907885,0.004935521,0.016308085
405,0.015000265,0.012668974,0.005401927,0.016182499
406,0.015053386,0.012562025,0.006205544,0.016921482
407,0.01513258,0.012611056,0.006244306,0.017830173
408,0.015194818,0.012628661,0.006281699,0.017906263
409,0.015300487,0.013183911,0.006856238,0.018358183
410,0.015375679,0.013544246,0.007326289,0.019046877
411,0.015463209,0.013172087,0.007442219,0.019604531
412,0.015541295,0.013404283,0.007533803,0.019919283
413,0.015604738,0.013939101,0.007942189,0.020558594
414,0.015701493,0.013959797,0.008051905,0.020960405
415,0.015815612,0.013910964,0.008430078,0.020849851
416,0.015915897,0.014063894,0.009102334,0.021144808
417,0.016053077,0.014417736,0.009334646,0.021503594
418,0.016281167,0.014802309,0.009505975,0.02179499
419,0.016393222,0.014864722,0.009607483,0.021788029
420,0.016451689,0.014972259,0.00965266,0.021769475
421,0.016565484,0.015075857,0.009922388,0.022161408
422,0.01667186,0.015736197,0.010423926,0.022451795
423,0.016770778,0.015765691,0.01068442,0.02247575
424,0.016849506,0.015725778,0.010981676,0.022967255
425,0.017016486,0.015857372,0.011439384,0.023377193
426,0.017148252,0.016071971,0.011680878,0.023795745
427,0.017284046,0.01660299,0.012232716,0.024327286
428,0.017451424,0.016527353,0.01289471,0.024918063
429,0.017633877,0.01650494,0.0130888,0.025647939
430,0.017815164,0.016791216,0.013366109,0.026040257
431,0.017970705,0.017235923,0.013949763,0.026589375
432,0.018050772,0.017095176,0.014392597,0.027118543
433,0.018114143,0.016790814,0.014811384,0.027937198
434,0.018210094,0.016983463,0.015504349,0.028527619
435,0.018242606,0.017446766,0.016021986,0.028928393
436,0.018330715,0.017637908,0.016338026,0.028873749
437,0.018374069,0.017463447,0.01635117,0.028543911
438,0.018390674,0.017469215,0.016350479,0.02887049
439,0.018376326,0.017112988,0.016822887,0.028683131
440,0.018392917,0.016793297,0.016959692,0.027855928
441,0.018301832,0.016835086,0.016849206,0.026899172
442,0.01828524,0.016890598,0.017071188,0.026451634
443,0.018299776,0.017298234,0.017020867,0.026161206
444,0.018260733,0.017225314,0.016938195,0.025542365
445,0.018185142,0.016908985,0.01702057,0.024464979
446,0.018129518,0.016664357,0.016672509,0.023590298
447,0.018105629,0.016154141,0.016544055,0.022928962
448,0.017994218,0.015786753,0.016657641,0.022067317
449,0.017959416,0.015724868,0.016633968,0.021347205
450,0.017936706,0.015537899,0.016750011,0.020603768
451,0.017959516,0.015490524,0.016823381,0.02004936
452,0.017961199,0.01540072,0.01681995,0.019550321
453,0.017966605,0.015526594,0.017066479,0.019127973
454,0.017991532,0.015737977,0.017352581,0.01898194
455,0.018029703,0.015827783,0.017267397,0.018811645
456,0.018046947,0.016043654,0.017297008,0.018937563
457,0.018033748,0.015918563,0.017720659,0.019024065
458,0.018024513,0.015911041,0.017845279,0.018733504
459,0.018014159,0.015784805,0.017980787,0.018575851
460,0.018054204,0.015725068,0.018383916,0.01870477
461,0.018069622,0.015981837,0.018580735,0.018563279
462,0.018074583,0.016061805,0.018816467,0.018574913
463,0.01809571,0.016017325,0.019057485,0.0185429
464,0.018078515,0.015978513,0.019481195,0.018457955
465,0.017999957,0.015795979,0.019568717,0.018475495
466,0.017923575,0.015662498,0.01945167,0.018412872
467,0.017872078,0.015484008,0.019485271,0.018288807
468,0.017792449,0.015426789,0.019288158,0.017913454
469,0.017741237,0.015888951,0.019406086,0.01755578
470,0.01769192,0.015815483,0.019555972,0.017119596
471,0.017566084,0.015440635,0.019499618,0.0167458
472,0.017446626,0.015273846,0.019697291,0.016338196
473,0.017361222,0.015202581,0.019821642,0.015853227
474,0.017217672,0.015173012,0.019760504,0.015443973
475,0.017065655,0.014917991,0.019587326,0.01502768
476,0.016953225,0.014799456,0.019384618,0.014506647
477,0.016856495,0.014703109,0.019414474,0.014053374
478,0.016698416,0.014406624,0.019059244,0.013638258
479,0.016593021,0.014235398,0.01908048,0.013225606
480,0.016516359,0.014238505,0.019184613,0.01289253
481,0.016472044,0.014336156,0.018895837,0.012648445
482,0.016368432,0.01430488,0.018761948,0.012501241
483,0.016339141,0.014095127,0.018635135,0.012193116
484,0.016329473,0.013785423,0.018443412,0.011948136
485,0.016299565,0.01353892,0.018339486,0.011810943
486,0.016241503,0.013665465,0.01819759,0.011839716
487,0.016327766,0.013845734,0.017962903,0.011852312
488,0.016324041,0.013946209,0.017728267,0.011705625
489,0.016334121,0.013804982,0.0175308,0.011861752
490,0.016324598,0.013574409,0.017359007,0.012072281
491,0.016360523,0.013399816,0.016938695,0.012424892
492,0.016292295,0.013005924,0.01662677,0.01241691
493,0.016314406,0.012707254,0.016377508,0.012428677
494,0.016292559,0.012992237,0.016216635,0.012615314
495,0.016267039,0.013031423,0.015683085,0.012466282
496,0.016244194,0.012529004,0.015128009,0.01234449
497,0.016185874,0.012608987,0.014949142,0.012268263
498,0.016106433,0.012618275,0.014547492,0.012094126
499,0.015944825,0.012342278,0.014061083,0.01197784
500,0.015852692,0.012042188,0.01350037,0.011732745
501,0.015673929,0.011808559,0.01329873,0.011598366
502,0.015531288,0.011809394,0.013058042,0.011320103
503,0.0153652,0.011454365,0.012541974,0.010846825
504,0.015240103,0.011096741,0.012256249,0.010624712
505,0.015089121,0.010970281,0.011934301,0.010278338
506,0.01500205,0.010834013,0.011864022,0.009728285
507,0.014871543,0.010387506,0.011670583,0.009145239
508,0.01479803,0.010265659,0.011163246,0.008709898
509,0.014663723,0.010300476,0.010997643,0.008204482
510,0.014515756,0.010152536,0.010700967,0.007753733
511,0.01435016,0.010054767,0.010240926,0.007753409
512,0.014246545,0.009903403,0.009889822,0.007319392
513,0.014088787,0.009648974,0.009636064,0.006870375
514,0.01399759,0.009260454,0.009431083,0.00673388
515,0.013881872,0.008935141,0.009349877,0.006312802
516,0.013798319,0.008973421,0.009240693,0.005551321
517,0.013685753,0.009008079,0.009045905,0.005037821
518,0.01358847,0.008888594,0.00889238,0.005071183
519,0.013436272,0.008711479,0.008580576,0.004983227
520,0.013359924,0.008524311,0.008343184,0.0048829
521,0.013262312,0.008458454,0.00836418,0.004570778
522,0.013179309,0.008103679,0.008312927,0.004404614
523,0.013028723,0.008372578,0.008193425,0.004188221
524,0.012952094,0.008704225,0.008009643,0.004068128
525,0.012875171,0.008137963,0.007702694,0.004219456
526,0.012825269,0.007866279,0.00761769,0.003915837
527,0.012678869,0.007746249,0.00755323,0.003688542
528,0.012644656,0.007075554,0.007103218,0.003863761
529,0.012626095,0.006870921,0.006843442,0.003747434
530,0.012501936,0.006847228,0.006729577,0.003599505
531,0.012295052,0.006765454,0.006426027,0.003278357
532,0.012189419,0.006858552,0.006450372,0.003302519
533,0.012065098,0.006802724,0.006285762,0.003421057
534,0.011843385,0.006779737,0.005892555,0.003149043
535,0.01168584,0.00669779,0.005769277,0.003208297
536,0.011629578,0.006339703,0.00565231,0.003106251
537,0.011486445,0.006276754,0.005522945,0.003235149
538,0.01132626,0.006522182,0.005437711,0.003374973
539,0.011264334,0.006234435,0.005112096,0.003065027
540,0.011122062,0.005923455,0.00483411,0.003128591
541,0.010963001,0.005690138,0.004746857,0.003356857
542,0.01087613,0.005837214,0.0044456,0.00324123
543,0.010680429,0.005847439,0.004339333,0.002980784
544,0.010470362,0.005589489,0.0042346,0.003170538
545,0.010324821,0.005542985,0.004066137,0.003448794
546,0.010143363,0.005350133,0.003963163,0.003485347
547,0.009927754,0.005318301,0.003673055,0.003346052
548,0.009780042,0.005139771,0.003451411,0.003329332
549,0.00961927,0.005122082,0.003223613,0.003179863
550,0.009411878,0.005042813,0.002886802,0.003195697
551,0.009164181,0.004581767,0.002550036,0.003390258
552,0.00893696,0.004342373,0.002599598,0.003258942
553,0.00869085,0.004339092,0.002767319,0.003441073
554,0.008451283,0.004423424,0.002557857,0.003551447
555,0.008257357,0.003847524,0.002122372,0.003547011
556,0.008058244,0.003130579,0.001823115,0.003281939
557,0.007810702,0.003286767,0.001874459,0.003345519
558,0.007634994,0.003460961,0.001705774,0.003501262
559,0.007391643,0.003090843,0.001509874,0.003515735
560,0.007152214,0.003101239,0.001557092,0.003541167
561,0.006965179,0.003427403,0.001474386,0.003321832
562,0.006808261,0.003357769,0.001273685,0.003457164
563,0.006581264,0.002849833,0.001095714,0.003574225
564,0.006395299,0.002609939,0.000844645,0.00354801
565,0.006193253,0.002659551,0.000611155,0.003682984
566,0.005995451,0.002701158,0.000495712,0.003705376
567,0.005824368,0.002527412,0.000493856,0.003731417
568,0.005723035,0.00236134,0.000460035,0.003626077
569,0.005622937,0.002748001,0.000449844,0.003536318
570,0.005526848,0.002812987,0.000584441,0.00350043
571,0.005447655,0.002641111,0.000576029,0.003471264
572,0.005341458,0.002528898,0.000506475,0.003717334
573,0.005227021,0.002279369,0.000275751,0.003716155
574,0.005146347,0.002300154,0.00019434,0.003718166
575,0.005093807,0.002411803,0.000185856,0.003738461
576,0.005047854,0.002441039,0.000217444,0.003491775
577,0.00503446,0.002313694,0.000225626,0.003360974
578,0.00501913,0.001914901,0.000145752,0.003367893
579,0.005011156,0.001974865,0.000219017,0.003329312
580,0.004984016,0.002331314,0.000139011,0.003482516
581,0.004966417,0.002419046,4.14E-05,0.00351913
582,0.004930867,0.002216105,4.29E-05,0.003396357
583,0.004959752,0.002139778,0.00010971,0.003304733
584,0.004977608,0.001991213,0.000279728,0.003237919
585,0.004999819,0.001798945,0.000391955,0.003299693
586,0.00502309,0.001905181,0.000248215,0.003290948
587,0.005049008,0.001896814,0.000287117,0.003183013
588,0.005025923,0.00170924,0.000541367,0.002999725
589,0.004991442,0.00185177,0.000452198,0.002994979
590,0.004964503,0.001936123,0.000244039,0.003162934
591,0.004920784,0.001886524,0.000383571,0.003101981
592,0.004884981,0.001658331,0.000493531,0.002959422
593,0.004827348,0.001110021,0.00031213,0.002949693
594,0.004775626,0.001037536,0.000349739,0.00289887
595,0.004737758,0.000872606,0.000490999,0.002990928
596,0.00465974,0.000825902,0.000536027,0.002974549
597,0.004607951,0.001152859,0.000474621,0.002650804
598,0.004579814,0.001573392,0.000397247,0.002602418
599,0.004549239,0.001718736,0.000636355,0.002675685
600,0.00449556,0.001568408,0.000615927,0.002633041
601,0.004465387,0.001429746,0.000442332,0.002747733
602,0.004424784,0.001429317,0.000581502,0.002603431
603,0.004363862,0.001466578,0.000550042,0.002359091
604,0.004380925,0.001401308,0.000484783,0.002432785
605,0.004343383,0.001595251,0.000429944,0.002312285
606,0.0043414,0.001422213,0.000537477,0.002305254
607,0.004395319,0.001492268,0.000867387,0.002381063
608,0.004457973,0.002011591,0.001015945,0.002501299
609,0.004444431,0.002194482,0.000988669,0.002740818
610,0.004521057,0.002212071,0.001025269,0.002527575
611,0.004655697,0.00219106,0.001165577,0.002456966
612,0.004740857,0.002078807,0.001247057,0.002854205
613,0.004848594,0.002222995,0.001324025,0.002964536
614,0.004992269,0.002488537,0.001540545,0.003256247
615,0.005103371,0.002475046,0.001663295,0.003637942
616,0.005144335,0.002824704,0.001589667,0.00373921
617,0.005203078,0.003382111,0.00193415,0.003662094
618,0.005256588,0.003443773,0.002115703,0.003540057
619,0.005313693,0.003193814,0.001982871,0.003595165
620,0.005395496,0.003143561,0.002343061,0.003914592
621,0.005466285,0.003427421,0.002522822,0.004196237
622,0.00553996,0.003291882,0.002308244,0.004013721
623,0.005618629,0.003181038,0.002555696,0.004024646
624,0.005663353,0.003296436,0.002552719,0.004051613
625,0.005648188,0.003385125,0.00235045,0.003830223
626,0.005640342,0.003636505,0.002529518,0.003833316
627,0.005657055,0.003778485,0.002541723,0.00403686
628,0.00563547,0.003903291,0.002520231,0.004206009
629,0.005636271,0.003902468,0.002794615,0.004293688
630,0.005683978,0.003836369,0.002913637,0.004212607
631,0.005779104,0.00374682,0.002919987,0.004257125
632,0.005794455,0.003919814,0.002937865,0.004284961
633,0.005806934,0.004212704,0.002928321,0.004167012
634,0.005842674,0.004357121,0.002992762,0.003985373
635,0.005910183,0.004474524,0.003004339,0.003637469
636,0.005880563,0.00464626,0.003380336,0.003745666
637,0.005865487,0.004584755,0.003438175,0.00388748
638,0.005832423,0.004245883,0.003667898,0.003826223
639,0.005813434,0.003841948,0.003875962,0.003874458
640,0.005737122,0.003860745,0.003547622,0.003639128
641,0.005709509,0.004060091,0.003624072,0.003456165
642,0.00568898,0.004035733,0.004088714,0.003428179
643,0.005689399,0.004324061,0.0043285,0.003484158
644,0.005671561,0.004455431,0.004410624,0.003438484
645,0.005675394,0.004214019,0.00488277,0.003602644
646,0.005723505,0.004213934,0.004948376,0.00371731
647,0.005796907,0.003979408,0.005047214,0.003267294
648,0.005869533,0.003618325,0.005382165,0.003244556
649,0.005956934,0.003926012,0.005314993,0.003667316
650,0.006025349,0.004398251,0.00522376,0.003804863
651,0.005998697,0.004035226,0.005591043,0.003963426
652,0.006016652,0.003970506,0.005775429,0.004218765
653,0.006127345,0.004316866,0.005469372,0.004271302
654,0.006256855,0.004540255,0.005453599,0.004565806
655,0.006390577,0.0049551,0.005655866,0.004764003
656,0.006739991,0.005504134,0.005859458,0.005010199
657,0.007047083,0.005967112,0.006163689,0.005685886
658,0.007443924,0.006497773,0.006813416,0.006422753
659,0.007846404,0.007343082,0.007222467,0.007257142
660,0.008354563,0.007813483,0.007258261,0.00799477
661,0.008898044,0.008276504,0.007802727,0.008781555
662,0.009445788,0.008718511,0.008340095,0.00913721
663,0.009966868,0.009021364,0.008717085,0.009864894
664,0.010530968,0.009625918,0.009326717,0.01045786
665,0.011089234,0.010727617,0.010244428,0.010566132
666,0.01155982,0.011521182,0.01081614,0.011690095
667,0.012099741,0.011676047,0.011313747,0.012732407
668,0.012486272,0.01242698,0.01204839,0.01274002
669,0.012888411,0.012882276,0.012589597,0.013179294
670,0.013196223,0.013074622,0.013223813,0.013578313
671,0.013466705,0.013503907,0.013848058,0.013243415
672,0.013613551,0.013837767,0.014131643,0.013777049
673,0.013726422,0.013882187,0.014061223,0.014401153
674,0.013801867,0.013811901,0.014640564,0.014584137
675,0.013839606,0.014288758,0.014858078,0.014600344
676,0.013780431,0.013920686,0.014401088,0.014586674
677,0.013683426,0.013716185,0.01417389,0.014981874
678,0.013574537,0.013784819,0.013838895,0.015411269
679,0.013258716,0.013441747,0.013409772,0.015147662
680,0.012952457,0.013062927,0.012965566,0.014846645
681,0.012523748,0.012670323,0.012414903,0.014790335
682,0.011987072,0.012453844,0.011706428,0.014465561
683,0.011386738,0.011904064,0.010512419,0.013864468
684,0.010760606,0.011190026,0.009327346,0.01310248
685,0.010022695,0.010267591,0.008498693,0.012559367
686,0.009289255,0.009119559,0.007477262,0.011802535
687,0.008540967,0.008368857,0.006114168,0.010283124
688,0.007791701,0.007598722,0.00527628,0.008665919
689,0.0070365,0.00671126,0.004640373,0.007824853
690,0.006247848,0.006182434,0.003505043,0.006679603
691,0.005462904,0.005420568,0.002852418,0.005188378
692,0.004789742,0.00475379,0.002598984,0.004639321
693,0.004079428,0.004043917,0.002079817,0.004108898
694,0.003484258,0.002580675,0.001440236,0.003680517
695,0.002930208,0.002025142,0.001082281,0.003133806
696,0.002491199,0.002191444,0.001000934,0.002315687
697,0.002156141,0.001815258,0.000710897,0.001628845
698,0.001923215,0.001522788,0.000172853,0.001430102
699,0.00168675,0.001285803,6.82E-05,0.001661453
700,0.001516536,0.000965196,0.000188483,0.001123177